Run for getting all meetup cities in USA
Cities: request string:  <Response [200]>
72201,Little Rock,AR,us,72201,22
8701,Lakewood,NJ,us,08701,23
30901,Augusta,GA,us,30901,24
95201,Stockton,CA,us,95201,25
49001,Kalamazoo,MI,us,49001,26
90277,Redondo Beach,CA,us,90277,27
30075,Roswell,GA,us,30075,28
20810,Bethesda,MD,us,20810,29
7030,Hoboken,NJ,us,07030,30
98225,Bellingham,WA,us,98225,31
22401,Fredericksburg,VA,us,22401,32
75080,Richardson,TX,us,75080,33
87501,Santa Fe,NM,us,87501,34
91403,Sherman Oaks,CA,us,91403,35
20108,Manassas,VA,us,20108,36
33454,Lake Worth,FL,us,33449,37
80110,Englewood,CO,us,80110,38
1752,Marlborough,MA,us,01752,39
91501,Burbank,CA,us,91501,40
2445,Brookline,MA,us,02445,41
3060,Nashua,NH,us,03060,42
1101,Springfield,MA,us,01101,43
91601,North Hollywood,CA,us,91601,44
20146,Ashburn,VA,us,20146,45
91701,Rancho Cucamonga,CA,us,91701,46
95624,Elk Grove,CA,us,95624,47
20170,Herndon,VA,us,20170,48
65801,Springfield,MO,us,65801,49
60116,Carol Stream,IL,us,60116,50
20877,Gaithersburg,MD,us,20877,51
75006,Carrollton,TX,us,75006,52
92877,Corona,CA,us,92877,53
61601,Peoria,IL,us,61601,54
92562,Murrieta,CA,us,92562,55
91909,Chula Vista,CA,us,91909,56
32114,Daytona Beach,FL,us,32114,57
79901,El Paso,TX,us,79901,58
92831,Fullerton,CA,us,92831,59
60201,Evanston,IL,us,60201,60
34470,Ocala,FL,us,34470,61
21701,Frederick,MD,us,21701,62
92701,Santa Ana,CA,us,92701,63
75040,Garland,TX,us,75040,64
30601,Athens,GA,us,30601,65
30501,Gainesville,GA,us,30501,66
34952,Port Saint Lucie,FL,us,34952,67
6850,Norwalk,CT,us,06850,68
34741,Kissimmee,FL,us,34741,69
75029,Lewisville,TX,us,75029,70
95630,Folsom,CA,us,95630,71
33444,Delray Beach,FL,us,33444,72
32789,Winter Park,FL,us,32789,73
10701,Yonkers,NY,us,10701,74
79401,Lubbock,TX,us,79401,75
43016,Dublin,OH,us,43016,76
91108,San Marino,CA,us,91108,77
17401,York,PA,us,17401,78
21401,Annapolis,MD,us,21401,79
19601,Reading,PA,us,19601,80
68501,Lincoln,NE,us,68501,81
54301,Green Bay,WI,us,54301,82
98310,Bremerton,WA,us,98310,83
47401,Bloomington,IN,us,47401,84
61101,Rockford,IL,us,61101,85
71101,Shreveport,LA,us,71101,86
98011,Bothell,WA,us,98011,87
65201,Columbia,MO,us,65201,88
30144,Kennesaw,GA,us,30144,89
45390,Union City,OH,us,45390,90
30080,Smyrna,GA,us,30080,91
70501,Lafayette,LA,us,70500,92
94070,San Carlos,CA,us,94070,93
20175,Leesburg,VA,us,20175,94
2451,Waltham,MA,us,02451,95
36601,Mobile,AL,us,36601,96
92069,San Marcos,CA,us,92069,97
91201,Glendale,CA,us,91201,98
23601,Newport News,VA,us,23601,99
85345,Peoria,AZ,us,85345,100
97701,Bend,OR,us,97701,101
75002,Allen,TX,us,75002,102
12301,Schenectady,NY,us,12301,103
80501,Longmont,CO,us,80501,104
29572,Myrtle Beach,SC,us,29572,105
77581,Pearland,TX,us,77581,106
11375,Forest Hills,NY,us,11375,107
61820,Champaign,IL,us,61820,108
72701,Fayetteville,AR,us,72701,109
20163,Sterling,VA,us,20163,110
18501,Scranton,PA,us,18501,111
94061,Redwood City,CA,us,94061,112
92690,Mission Viejo,CA,us,92690,113
37127,Murfreesboro,TN,us,37127,114
34201,Bradenton,FL,us,34201,115
33508,Brandon,FL,us,33508,116
32701,Altamonte Springs,FL,us,32701,117
3801,Portsmouth,NH,us,03801,118
30095,Duluth,GA,us,30095,119
11030,Manhasset,NY,us,11030,120
27502,Apex,NC,us,27502,121
85374,Surprise,AZ,us,85374,122
92656,Aliso Viejo,CA,us,92656,123
96001,Redding,CA,us,96001,124
92023,Encinitas,CA,us,92023,125
22150,Springfield,VA,us,22150,126
14850,Ithaca,NY,us,14850,127
8817,Edison,NJ,us,08817,128
33424,Boynton Beach,FL,us,33424,129
76540,Killeen,TX,us,76540,130
89030,North Las Vegas,NV,us,89030,131
91765,Diamond Bar,CA,us,91765,132
28540,Jacksonville,NC,us,28540,133
22180,Vienna,VA,us,22180,134
78613,Cedar Park,TX,us,78613,135
80020,Broomfield,CO,us,80020,136
66044,Lawrence,KS,us,66044,137
2135,Brighton,MA,us,02135,138
48067,Royal Oak,MI,us,48067,139
7042,Montclair,NJ,us,07042,140
2130,Jamaica Plain,MA,us,02130,141
92019,El Cajon,CA,us,92019,142
16501,Erie,PA,us,16501,143
46601,South Bend,IN,us,46601,144
47701,Evansville,IN,us,47701,145
31901,Columbus,GA,us,31901,146
91388,Van Nuys,CA,us,91388,147
52240,Iowa City,IA,us,52240,148
23630,Hampton,VA,us,23630,149
60431,Joliet,IL,us,60431,150
22101,Mc Lean,VA,us,22101,151
91364,Woodland Hills,CA,us,91364,152
62701,Springfield,IL,us,62701,153
98030,Kent,WA,us,98030,154
77478,Sugar Land,TX,us,77478,155
98371,Puyallup,WA,us,98371,156
2474,Arlington,MA,us,02474,157
60301,Oak Park,IL,us,60301,158
92780,Tustin,CA,us,92780,159
33904,Cape Coral,FL,us,33904,160
11351,Flushing,NY,us,11351,161
44701,Canton,OH,us,44701,162
19380,West Chester,PA,us,19380,163
32401,Panama City,FL,us,32401,164
90069,West Hollywood,CA,us,90069,165
94518,Concord,CA,us,94518,166
66601,Topeka,KS,us,66601,167
20120,Centreville,VA,us,20120,168
94501,Alameda,CA,us,94501,169
85242,Queen Creek,AZ,us,85142,170
92037,La Jolla,CA,us,92037,171
93401,San Luis Obispo,CA,us,93401,172
30188,Woodstock,GA,us,30188,173
37040,Clarksville,TN,us,37040,174
90291,Venice,CA,us,90291,175
61701,Bloomington,IL,us,61701,176
95610,Citrus Heights,CA,us,95610,177
34682,Palm Harbor,FL,us,34682,178
97501,Medford,OR,us,97501,179
92081,Vista,CA,us,92081,180
48501,Flint,MI,us,48501,181
95926,Chico,CA,us,95926,182
75001,Addison,TX,us,75001,183
20874,Germantown,MD,us,20874,184
90292,Marina del Rey,CA,us,90292,185
98027,Issaquah,WA,us,98027,186
66051,Olathe,KS,us,66051,187
95014,Cupertino,CA,us,95014,188
92373,Redlands,CA,us,92373,189
21740,Hagerstown,MD,us,21740,190
52801,Davenport,IA,us,52801,191
2169,Quincy,MA,us,02169,192
95008,Campbell,CA,us,95008,193
8540,Princeton,NJ,us,08540,194
33410,Palm Beach Gardens,FL,us,33410,195
78401,Corpus Christi,TX,us,78401,196
27833,Greenville,NC,us,27833,197
23112,Midlothian,VA,us,23112,198
80134,Parker,CO,us,80134,199
Cities: request string:  <Response [200]>
60004,Arlington Heights,IL,us,60004,0
97123,Hillsboro,OR,us,97123,1
76244,Keller,TX,us,76244,2
94540,Hayward,CA,us,94540,3
30028,Cumming,GA,us,30028,4
36101,Montgomery,AL,us,36101,5
90230,Culver City,CA,us,90230,6
21041,Ellicott City,MD,us,21041,7
37064,Franklin,TN,us,37064,8
31201,Macon,GA,us,31201,9
11405,Jamaica,NY,us,11405,10
94582,San Ramon,CA,us,94582,11
93901,Salinas,CA,us,93901,12
98036,Lynnwood,WA,us,98036,13
79101,Amarillo,TX,us,79101,14
93062,Simi Valley,CA,us,93062,15
80001,Arvada,CO,us,80001,16
75701,Tyler,TX,us,75701,17
75022,Flower Mound,TX,us,75022,18
76501,Temple,TX,us,76501,19
91358,Thousand Oaks,CA,us,91358,20
44501,Youngstown,OH,us,44501,21
13901,Binghamton,NY,us,13901,22
99001,Airway Heights,WA,us,99001,23
92607,Laguna Niguel,CA,us,92607,24
20715,Bowie,MD,us,20715,25
60038,Palatine,IL,us,60038,26
18015,Bethlehem,PA,us,18015,27
33458,Jupiter,FL,us,33458,28
93277,Visalia,CA,us,93277,29
58102,Fargo,ND,us,58102,30
92630,Lake Forest,CA,us,92630,31
75050,Grand Prairie,TX,us,75050,32
94025,Menlo Park,CA,us,94025,33
63301,Saint Charles,MO,us,63301,34
52401,Cedar Rapids,IA,us,52401,35
84601,Provo,UT,us,84601,36
20707,Laurel,MD,us,20707,37
95677,Rocklin,CA,us,95677,38
1701,Framingham,MA,us,01701,39
34652,New Port Richey,FL,us,34652,40
37660,Kingsport,TN,us,37660,41
7960,Morristown,NJ,us,07960,42
29483,Summerville,SC,us,29483,43
54911,Appleton,WI,us,54911,44
33770,Largo,FL,us,33770,45
28601,Hickory,NC,us,28601,46
55901,Rochester,MN,us,55901,47
64801,Joplin,MO,us,64801,48
30515,Buford,GA,us,30515,49
19702,Newark,DE,us,19702,50
30003,Norcross,GA,us,30003,51
47901,Lafayette,IN,us,47901,52
91941,La Mesa,CA,us,91941,53
2153,Medford,MA,us,02153,54
98003,Federal Way,WA,us,98003,55
27587,Wake Forest,NC,us,27587,56
26501,Morgantown,WV,us,26501,57
70001,Metairie,LA,us,70001,58
95030,Los Gatos,CA,us,95030,59
32762,Oviedo,FL,us,32762,60
94566,Pleasanton,CA,us,94566,61
27560,Morrisville,NC,us,27560,62
92672,San Clemente,CA,us,92672,63
48601,Saginaw,MI,us,48601,64
77338,Humble,TX,us,77338,65
25301,Charleston,WV,us,25301,66
32746,Lake Mary,FL,us,32746,67
28070,Huntersville,NC,us,28070,68
86001,Flagstaff,AZ,us,86001,69
48033,Southfield,MI,us,48033,70
34945,Fort Pierce,FL,us,34945,71
54901,Oshkosh,WI,us,54901,72
77410,Cypress,TX,us,77410,73
23058,Glen Allen,VA,us,23058,74
6810,Danbury,CT,us,06810,75
76051,Grapevine,TX,us,76051,76
95608,Carmichael,CA,us,95608,77
32080,Saint Augustine,FL,us,32080,78
24501,Lynchburg,VA,us,24501,79
65721,Ozark,MO,us,65721,80
32771,Sanford,FL,us,32771,81
16801,State College,PA,us,16801,82
95616,Davis,CA,us,95616,83
94568,Dublin,CA,us,94568,84
39201,Jackson,MS,us,39201,85
91604,Studio City,CA,us,91604,86
30101,Acworth,GA,us,30101,87
63011,Ballwin,MO,us,63011,88
88001,Las Cruces,NM,us,88001,89
39401,Hattiesburg,MS,us,39401,90
6824,Fairfield,CT,us,06824,91
90601,Whittier,CA,us,90601,92
20772,Upper Marlboro,MD,us,20772,93
77573,League City,TX,us,77573,94
48197,Ypsilanti,MI,us,48197,95
32003,Orange Park,FL,us,32065,96
30083,Stone Mountain,GA,us,30083,97
37024,Brentwood,TN,us,37024,98
98001,Auburn,WA,us,98001,99
78660,Pflugerville,TX,us,78660,100
57101,Sioux Falls,SD,us,57101,101
80537,Loveland,CO,us,80537,102
81501,Grand Junction,CO,us,81501,103
19901,Dover,DE,us,19901,104
33568,Riverview,FL,us,33568,105
63005,Chesterfield,MO,us,63005,106
80401,Golden,CO,us,80401,107
75149,Mesquite,TX,us,75149,108
6107,West Hartford,CT,us,06107,109
76180,North Richland Hills,TX,us,76180,110
48007,Troy,MI,us,48007,111
99336,Kennewick,WA,us,99336,112
59801,Missoula,MT,us,59801,113
34606,Spring Hill,FL,us,34606,114
79601,Abilene,TX,us,79601,115
7652,Paramus,NJ,us,07652,116
94022,Los Altos,CA,us,94022,117
77701,Beaumont,TX,us,77701,118
32750,Longwood,FL,us,32750,119
30024,Suwanee,GA,us,30024,120
92064,Poway,CA,us,92064,121
92840,Garden Grove,CA,us,92840,122
92651,Laguna Beach,CA,us,92651,123
4401,Bangor,ME,us,04401,124
23185,Williamsburg,VA,us,23185,125
32725,Deltona,FL,us,32725,126
77840,College Station,TX,us,77840,127
1060,Northampton,MA,us,01060,128
77301,Conroe,TX,us,77301,129
49684,Traverse City,MI,us,49684,130
81001,Pueblo,CO,us,81001,131
2601,Hyannis,MA,us,02601,132
86301,Prescott,AZ,us,86301,133
17315,Dover,PA,us,17315,134
22554,Stafford,VA,us,22554,135
60515,Downers Grove,IL,us,60515,136
90254,Hermosa Beach,CA,us,90254,137
95670,Rancho Cordova,CA,us,95670,138
32703,Apopka,FL,us,32703,139
7701,Red Bank,NJ,us,07701,140
78501,McAllen,TX,us,78501,141
29464,Mount Pleasant,SC,us,29464,142
20151,Chantilly,VA,us,20151,143
76039,Euless,TX,us,76039,144
77801,Bryan,TX,us,77801,145
54701,Eau Claire,WI,us,54701,146
60031,Gurnee,IL,us,60031,147
78641,Leander,TX,us,78641,148
1803,Burlington,MA,us,01803,149
32960,Vero Beach,FL,us,32960,150
30039,Snellville,GA,us,30039,151
28025,Concord,NC,us,28025,152
95687,Vacaville,CA,us,95687,153
22003,Annandale,VA,us,22003,154
1970,Salem,MA,us,01970,155
19401,Norristown,PA,us,19401,156
8401,Atlantic City,NJ,us,08401,157
80104,Castle Rock,CO,us,80104,158
93940,Monterey,CA,us,93940,159
73003,Edmond,OK,us,73003,160
79821,Anthony,TX,us,79821,161
28115,Mooresville,NC,us,28115,162
95991,Yuba City,CA,us,95991,163
54601,La Crosse,WI,us,54601,164
33441,Deerfield Beach,FL,us,33441,165
7011,Clifton,NJ,us,07011,166
91316,Encino,CA,us,91316,167
33543,Wesley Chapel,FL,us,33543,168
10801,New Rochelle,NY,us,10801,169
94550,Livermore,CA,us,94550,170
2148,Malden,MA,us,02148,171
35756,Madison,AL,us,35756,172
91354,Valencia,CA,us,91354,173
32547,Fort Walton Beach,FL,us,32547,174
90266,Manhattan Beach,CA,us,90266,175
84201,Ogden,UT,us,84201,176
11377,Woodside,NY,us,11377,177
34711,Clermont,FL,us,34711,178
25701,Huntington,WV,us,25701,179
2471,Watertown,MA,us,02471,180
20781,Hyattsville,MD,us,20781,181
32707,Casselberry,FL,us,32707,182
60120,Elgin,IL,us,60120,183
43081,Westerville,OH,us,43081,184
55344,Eden Prairie,MN,us,55344,185
59101,Billings,MT,us,59101,186
91758,Ontario,CA,us,91758,187
95628,Fair Oaks,CA,us,95628,188
95035,Milpitas,CA,us,95035,189
64063,Lees Summit,MO,us,64002,190
29708,Fort Mill,SC,us,29707,191
44107,Lakewood,OH,us,44107,192
39530,Biloxi,MS,us,39530,193
92688,Rancho Santa Margarita,CA,us,92688,194
92551,Moreno Valley,CA,us,92551,195
21117,Owings Mills,MD,us,21117,196
33548,Lutz,FL,us,33548,197
18040,Easton,PA,us,18040,198
13601,Watertown,NY,us,13601,199
Cities: request string:  <Response [200]>
92885,Yorba Linda,CA,us,92885,0
13501,Utica,NY,us,13501,1
91324,Northridge,CA,us,91324,2
6830,Greenwich,CT,us,06830,3
30133,Douglasville,GA,us,30133,4
73019,Norman,OK,us,73019,5
80030,Westminster,CO,us,80030,6
92071,Santee,CA,us,92071,7
28104,Matthews,NC,us,28104,8
98020,Edmonds,WA,us,98020,9
76063,Mansfield,TX,us,76063,10
84070,Sandy,UT,us,84070,11
91801,Alhambra,CA,us,91801,12
63366,O Fallon,MO,us,63366,13
18901,Doylestown,PA,us,18901,14
48331,Farmington,MI,us,48331,15
87124,Rio Rancho,NM,us,87124,16
60544,Plainfield,IL,us,60544,17
30114,Canton,GA,us,30114,18
94945,Novato,CA,us,94945,19
97034,Lake Oswego,OR,us,97034,20
76021,Bedford,TX,us,76021,21
2134,Allston,MA,us,02134,22
22801,Harrisonburg,VA,us,22801,23
53140,Kenosha,WI,us,53140,24
77325,Kingwood,TX,us,77325,25
92211,Palm Desert,CA,us,92211,26
75601,Longview,TX,us,75601,27
46032,Carmel,IN,us,46032,28
48310,Sterling Heights,MI,us,48310,29
3756,Lebanon,NH,us,03756,30
27260,High Point,NC,us,27260,31
46401,Gary,IN,us,46401,32
56301,Saint Cloud,MN,us,56301,33
34637,Land O Lakes,FL,us,34637,34
11101,Long Island City,NY,us,11101,35
6351,Jewett City,CT,us,06351,36
94506,Danville,CA,us,94506,37
11359,Bayside,NY,us,11359,38
27520,Clayton,NC,us,27520,39
46037,Fishers,IN,us,46037,40
42101,Bowling Green,KY,us,42101,41
94941,Mill Valley,CA,us,94941,42
93534,Lancaster,CA,us,93534,43
23701,Portsmouth,VA,us,23701,44
98074,Sammamish,WA,us,98074,45
73501,Lawton,OK,us,73501,46
49440,Muskegon,MI,us,49440,47
48187,Canton,MI,us,48187,48
94010,Burlingame,CA,us,94010,49
36301,Dothan,AL,us,36301,50
78350,Dinero,TX,us,78350,51
32135,Palm Coast,FL,us,32135,52
30252,McDonough,GA,us,30252,53
95501,Eureka,CA,us,95501,54
3431,Keene,NH,us,03431,55
6040,Manchester,CT,us,06040,56
60187,Wheaton,IL,us,60187,57
6601,Bridgeport,CT,us,06601,58
8753,Toms River,NJ,us,08753,59
98290,Snohomish,WA,us,98290,60
33030,Homestead,FL,us,33030,61
94577,San Leandro,CA,us,94577,62
92331,Fontana,CA,us,92331,63
48306,Rochester,MI,us,48306,64
91709,Chino Hills,CA,us,91709,65
3301,Concord,NH,us,03301,66
55801,Duluth,MN,us,55801,67
57701,Rapid City,SD,us,57701,68
21014,Bel Air,MD,us,21014,69
20601,Waldorf,MD,us,20601,70
78626,Georgetown,TX,us,78626,71
94589,Vallejo,CA,us,94589,72
75056,The Colony,TX,us,75056,73
85338,Goodyear,AZ,us,85338,74
94608,Emeryville,CA,us,94608,75
70601,Lake Charles,LA,us,70601,76
48150,Livonia,MI,us,48150,77
8807,Bridgewater,NJ,us,08807,78
2886,Warwick,RI,us,02886,79
85364,Yuma,AZ,us,85364,80
74011,Broken Arrow,OK,us,74011,81
12065,Clifton Park,NY,us,12065,82
1760,Natick,MA,us,01760,83
19335,Downingtown,PA,us,19335,84
34994,Stuart,FL,us,34994,85
32708,Winter Springs,FL,us,32708,86
21204,Towson,MD,us,21204,87
92629,Dana Point,CA,us,92629,88
22009,Burke,VA,us,22009,89
28560,New Bern,NC,us,28560,90
29730,Rock Hill,SC,us,29730,91
63376,Saint Peters,MO,us,63376,92
93010,Camarillo,CA,us,93010,93
23111,Mechanicsville,VA,us,23111,94
91006,Arcadia,CA,us,91006,95
64050,Independence,MO,us,64050,96
35401,Tuscaloosa,AL,us,35401,97
10960,Nyack,NY,us,10960,98
12180,Troy,NY,us,12180,99
56001,Mankato,MN,us,56001,100
66502,Manhattan,KS,us,66502,101
97330,Corvallis,OR,us,97330,102
53545,Janesville,WI,us,53545,103
6457,Middletown,CT,us,06457,104
91303,Canoga Park,CA,us,91303,105
93030,Oxnard,CA,us,93030,106
99701,Fairbanks,AK,us,99701,107
19080,Wayne,PA,us,19080,108
12590,Wappingers Falls,NY,us,12590,109
6497,Stratford,CT,us,06497,110
55701,Adolph,MN,us,55701,111
32240,Jacksonville Beach,FL,us,32240,112
75032,Rockwall,TX,us,75032,113
92708,Fountain Valley,CA,us,92708,114
8873,Somerset,NJ,us,08873,115
30038,Lithonia,GA,us,30038,116
27529,Garner,NC,us,27529,117
8854,Piscataway,NJ,us,08854,118
77375,Tomball,TX,us,77375,119
21228,Catonsville,MD,us,21228,120
11385,Ridgewood,NY,us,11385,121
95304,Tracy,CA,us,95304,122
92653,Laguna Hills,CA,us,92653,123
17701,Williamsport,PA,us,17701,124
29621,Anderson,SC,us,29621,125
30012,Conyers,GA,us,30012,126
80027,Louisville,CO,us,80027,127
75019,Coppell,TX,us,75019,128
21060,Glen Burnie,MD,us,21060,129
7002,Bayonne,NJ,us,07002,130
66203,Shawnee,KS,us,66203,131
19446,Lansdale,PA,us,19446,132
60126,Elmhurst,IL,us,60126,133
27540,Holly Springs,NC,us,27540,134
